date,regime,active_CHAMP,CHAMP_equity,CHAMP_cash,CHAMP_dd_%,CHAMP_ret_%,k_today,VIX,scale
2013-05-23,BULL,longbyungi,219025.7625304887,28506.438506385224,-7.1790527149216405,1.1848567601031368,0.8683068209107245,13.819999694824219,1.4471780348512076
2013-05-24,BULL,longbyungi,215838.81863572917,31656.525424817373,-8.529647950104524,-1.4550543543095262,0.8528784833175449,14.069999694824219,1.4214641388625748
2013-05-28,BULL,longbyungi,225416.96408211484,225416.96408211484,-4.470524843780355,4.43763800549275,0.8577555537044078,13.989999771118164,1.4295925895073465
2013-05-29,BEAR,yangbyungi,228661.57356582157,94650.21282865951,-3.095491503554526,1.4393812359768887,0.8287293079670007,14.479999542236328,1.3812155132783346
2013-05-30,BEAR,yangbyungi,232411.5268094561,99463.22509216142,-1.5062984865894191,1.6399577704100166,0.809170604297695,14.829999923706055,1.3486176738294917
2013-05-31,BULL,longbyungi,225135.52492264085,39904.404583560856,-4.58979597007928,-3.1306544846119055,0.8258775100160418,14.529999732971191,1.376462516693403
2013-06-03,BULL,longbyungi,222722.17713049732,59156.284721919656,-5.612548844476562,-1.071953345867016,0.7361963534768861,16.299999237060547,1.2269939224614768
2013-06-04,BEAR,yangbyungi,222680.5391691355,136948.9567366125,-5.630194599806759,-0.018695022605419442,0.7371007060118618,16.280000686645508,1.2285011766864364
2013-06-05,BULL,longbyungi,222079.36030222752,222079.36030222752,-5.884968245013922,-0.2699736892820104,0.7375537592117198,16.270000457763672,1.2292562653528665
2013-06-06,BEAR,yangbyungi,219735.59112173543,141528.23265620062,-6.878234393422211,-1.0553746090147476,0.6857142857142856,17.5,1.1428571428571428
2013-06-07,BULL,longbyungi,223110.20383708968,61569.905832623685,-5.448106972152078,1.5357606376495747,0.7215875288983977,16.6299991607666,1.2026458814973295
2013-06-10,BULL,longbyungi,225550.2151524826,225550.2151524826,-4.414054360877396,1.0936350168791797,0.7926023598336575,15.140000343322754,1.3210039330560959
2013-06-11,BULL,longbyungi,225550.2151524826,225550.2151524826,-4.414054360877396,0.0,0.7772020936610736,15.4399995803833,1.295336822768456
2013-06-12,BULL,longbyungi,225550.2151524826,225550.2151524826,-4.414054360877396,0.0,0.7029877102832351,17.06999969482422,1.171646183805392
2013-06-13,NEUTRAL,longbyungi,232805.42265273773,79955.67187040477,-1.3393693323080047,3.216670618270201,0.645508332517657,18.59000015258789,1.0758472208627619
2013-06-14,BULL,longbyungi,235935.85237313417,235935.85237313417,-0.012724244079576064,1.344654984719118,0.731261432759393,16.40999984741211,1.2187690545989884
2013-06-17,BULL,longbyungi,235920.15063688855,70849.53800269446,-0.019378484272603025,-0.006655087002538362,0.6997084703742039,17.149999618530273,1.1661807839570066
2013-06-18,BULL,longbyungi,241125.84981011008,68389.65664586512,0.0,2.206551309486815,0.7142857467236177,16.799999237060547,1.1904762445393628
2013-06-19,BEAR,yangbyungi,241251.47744589022,241251.47744589022,0.0,0.052100442934288616,0.7224563250480224,16.610000610351562,1.2040938750800374
2013-06-20,BEAR,yangbyungi,241146.8513265371,189020.41515931918,-0.04336807403660936,-0.04336807403660936,0.7211538726056125,16.639999389648438,1.2019231210093542
2013-06-21,BEAR,yangbyungi,238459.82693619165,165592.6977931435,-1.157153746477968,-1.114268909406968,0.5856515438772572,20.489999771118164,0.9760859064620954
2013-06-24,BEAR,yangbyungi,232015.87109466095,167361.81397462863,-3.8282071674776375,-2.7023234581374567,0.6349206477356087,18.899999618530273,1.058201079559348
2013-06-25,BEAR,yangbyungi,236172.2569469061,150027.23657023278,-2.1053634791203812,1.7914230749108473,0.5967180326102545,20.110000610351562,0.9945300543504241
2013-06-26,NEUTRAL,longbyungi,238597.9931176593,238597.9931176593,-1.0998831411617283,1.027104623596209,0.6497022439694168,18.469999313354492,1.0828370732823613
2013-06-27,NEUTRAL,longbyungi,238597.9931176593,238597.9931176593,-1.0998831411617283,0.0,0.6972690667268389,17.209999084472656,1.162115111211398
2013-06-28,NEUTRAL,longbyungi,237746.75129569636,68777.36359443123,-1.4527273313714395,-0.3567682237558323,0.7117437464760434,16.860000610351562,1.1862395774600725
2013-07-01,BULL,longbyungi,233729.57838492197,68853.59073852404,-3.1178665269129047,-1.6896857218368644,0.7117437464760434,16.860000610351562,1.1862395774600725
2013-07-02,BULL,longbyungi,231349.97426486883,62357.122509395645,-4.10422488842257,-1.018101404407723,0.7330482214295326,16.3700008392334,1.2217470357158877
2013-07-03,NEUTRAL,longbyungi,231243.0208192579,61084.981161862204,-4.148557651373186,-0.046230152370141386,0.7299269835874047,16.440000534057617,1.2165449726456745
2013-07-05,NEUTRAL,longbyungi,234972.92516296273,60722.9203679582,-2.602492780312904,1.6129802882224764,0.7407407058555365,16.200000762939453,1.2345678430925608
2013-07-08,BULL,longbyungi,239170.32811771813,239170.32811771813,-0.8626472883005887,1.786334724242944,0.8059099881338324,14.890000343322754,1.3431833135563873
2013-07-09,NEUTRAL,longbyungi,239170.32811771813,239170.32811771813,-0.8626472883005887,0.0,0.8119079984305024,14.779999732971191,1.3531799973841707
2013-07-10,NEUTRAL,longbyungi,243317.8370106332,39167.271593850106,0.0,1.7341235117065645,0.8362369115680093,14.350000381469727,1.3937281859466821
2013-07-11,BULL,longbyungi,252757.5967638342,39156.436723836174,0.0,3.879600389834348,0.8444757190560034,14.210000038146973,1.4074595317600056
2013-07-12,BULL,longbyungi,254321.59780849537,254321.59780849537,0.0,0.6187750891311516,0.8565310352573593,14.010000228881836,1.4275517254289323
2013-07-15,BULL,longbyungi,254321.59780849537,254321.59780849537,0.0,0.0,0.8670520135620204,13.84000015258789,1.445086689270034
2013-07-16,BULL,longbyungi,253981.34142701855,33012.01244633185,-0.1337898095988832,-0.1337898095988832,0.8701957964608654,13.789999961853027,1.4503263274347757
2013-07-17,BULL,longbyungi,256906.6999995495,256906.6999995495,0.0,1.1518005834974199,0.8321775268037374,14.420000076293945,1.3869625446728957
2013-07-18,BULL,longbyungi,256906.6999995495,256906.6999995495,0.0,0.0,0.870827302796515,13.779999732971191,1.4513788379941917
2013-07-19,BULL,longbyungi,256906.6999995495,256906.6999995495,0.0,0.0,0.8714596660186945,13.770000457763672,1.4524327766978242
2013-07-22,BULL,longbyungi,256906.6999995495,256906.6999995495,0.0,0.0,0.9569378019540893,12.539999961853027,1.594896336590149
2013-07-23,BULL,longbyungi,250189.20430249049,6062.077577779215,-2.6147608050201887,-2.6147608050201887,0.976403583177123,12.289999961853027,1.627339305295205
2013-07-24,BULL,longbyungi,252685.09635576498,252685.09635576498,-1.6432438872913568,0.9976018190844149,0.9478673100026125,12.65999984741211,1.5797788500043541
2013-07-25,BULL,longbyungi,256124.27284342083,22622.79847566347,-0.3045569290836214,1.361052368048532,0.9104703886302342,13.180000305175781,1.517450647717057
2013-07-26,BULL,longbyungi,255454.24398787745,255454.24398787745,-0.5653632278467713,-0.26160302891440335,0.9252120087079212,12.970000267028809,1.5420200145132021
2013-07-29,BULL,longbyungi,255454.24398787745,255454.24398787745,-0.5653632278467713,0.0,0.9433962066105372,12.720000267028809,1.5723270110175622
2013-07-30,BULL,longbyungi,257062.1459762391,26518.407598359336,0.0,0.6294285674259381,0.8961911644747708,13.390000343322754,1.4936519407912847
2013-07-31,BULL,longbyungi,256517.45410077978,26894.663408660417,-0.21189112593406056,-0.21189112593406056,0.8961911644747708,13.390000343322754,1.4936519407912847
2013-08-01,BULL,longbyungi,264973.91823847796,28455.559689133195,0.0,3.296642782980297,0.8921933212024068,13.449999809265137,1.486988868670678
2013-08-02,BULL,longbyungi,262514.6334929792,262514.6334929792,-0.9281233269477385,-0.9281233269477385,0.9273570625297147,12.9399995803833,1.5455951042161913
2013-08-05,BULL,longbyungi,262514.6334929792,262514.6334929792,-0.9281233269477385,0.0,1.0016694873562524,11.979999542236328,1.669449145593754
2013-08-06,BULL,longbyungi,262514.6334929792,262514.6334929792,-0.9281233269477385,0.0,1.0135135004518676,11.84000015258789,1.6891891674197794
2013-08-07,BULL,longbyungi,262514.6334929792,262514.6334929792,-0.9281233269477385,0.0,0.9433962066105372,12.720000267028809,1.5723270110175622
2013-08-08,BULL,longbyungi,262514.6334929792,262514.6334929792,-0.9281233269477385,0.0,0.9244992621881493,12.979999542236328,1.5408321036469155
2013-08-09,BULL,longbyungi,262514.6334929792,262514.6334929792,-0.9281233269477385,0.0,0.942655179223354,12.729999542236328,1.5710919653722566
2013-08-12,BULL,longbyungi,264920.30180647894,27602.20711262559,-0.020234607373981195,0.9163939859238468,0.8948545963120041,13.40999984741211,1.4914243271866736
2013-08-13,BEAR,yangbyungi,268310.2527292435,91890.82131375521,0.0,1.279611603810138,0.9367681191972251,12.8100004196167,1.561280198662042
2013-08-14,BULL,longbyungi,264358.22735625505,264358.22735625505,-1.4729311805227518,-1.4729311805227518,0.9748171885418707,12.3100004196167,1.6246953142364513
2013-08-15,BULL,longbyungi,264358.22735625505,264358.22735625505,-1.4729311805227518,0.0,0.9202454014650748,13.039999961853027,1.5337423357751248
2013-08-16,BEAR,yangbyungi,263471.30961679685,151046.9721997036,-1.8034879633651912,-0.33549844403479856,0.8146639764374455,14.729999542236328,1.3577732940624092
2013-08-19,BEAR,yangbyungi,258412.76343025954,146169.25140951574,-3.6888226216877595,-1.919960922460462,0.8350730755439478,14.369999885559082,1.391788459239913
2013-08-20,BEAR,yangbyungi,258824.9727813309,114730.53401692602,-3.535191015411676,0.1595158635353533,0.7947019666784939,15.100000381469727,1.3245032777974899
2013-08-21,BEAR,yangbyungi,257325.80711210656,257325.80711210656,-4.093934355994033,-0.5792198693635786,0.8048289820796215,14.90999984741211,1.3413816367993692
2013-08-22,BEAR,yangbyungi,258240.68500816813,121721.23768653336,-3.7529567426693666,0.35553289673080357,0.7528231063925437,15.9399995803833,1.2547051773209061
2013-08-23,BULL,longbyungi,259594.65158914195,259594.65158914195,-3.248329518326898,0.524304131601494,0.8130081174740657,14.760000228881836,1.3550135291234429
2013-08-26,BULL,longbyungi,255534.20479214375,36766.61717767679,-4.761669674245461,-1.564148865218007,0.8583691268190418,13.979999542236328,1.4306152113650696
2013-08-27,BULL,longbyungi,247173.76993241234,247173.76993241234,-7.877627702196055,-3.271747853298912,0.8005337013494078,14.989999771118164,1.3342228355823464
2013-08-28,BEAR,yangbyungi,248246.82306031056,123365.80268390467,-7.477697726735499,0.4341290454046298,0.7155634867287436,16.770000457763672,1.1926058112145728
2013-08-29,BULL,longbyungi,251752.71951847445,67777.63233514031,-6.171040071091705,1.4122623665206557,0.7277137760194339,16.489999771118164,1.2128562933657232
2013-08-30,BULL,longbyungi,251227.50327356983,251227.50327356983,-6.366789670505868,-0.20862386150553025,0.7138608198240813,16.809999465942383,1.1897680330401357
2013-09-03,NEUTRAL,longbyungi,244865.82320823628,73994.69911616424,-8.737806059414876,-2.5322387009538927,0.7054673626414659,17.010000228881836,1.1757789377357766
2013-09-04,NEUTRAL,longbyungi,255161.23864387337,68821.91817731585,-4.900675226391371,4.204513027071877,0.7224563250480224,16.610000610351562,1.2040938750800374
2013-09-05,BULL,longbyungi,256395.6838404653,62674.177011148975,-4.440593964480877,0.48379025088323147,0.7556675008514305,15.880000114440918,1.2594458347523843
2013-09-06,BULL,longbyungi,258156.86998102744,258156.86998102744,-3.784194843445654,0.6869016335150135,0.7609384687171853,15.770000457763672,1.2682307811953089
2013-09-09,BULL,longbyungi,261997.16632575693,62706.878484871355,-2.3529053918998732,1.4875824706937824,0.7570977735766636,15.850000381469727,1.2618296226277728
2013-09-10,BULL,longbyungi,269617.7149220105,61850.26125137726,0.0,2.908637792966995,0.7677543129966404,15.630000114440918,1.2795905216610675
2013-09-11,BULL,longbyungi,266836.95744950674,266836.95744950674,-1.0313704621775721,-1.0313704621775721,0.8258775100160418,14.529999732971191,1.376462516693403
2013-09-12,BULL,longbyungi,266836.95744950674,266836.95744950674,-1.0313704621775721,0.0,0.8683068209107245,13.819999694824219,1.4471780348512076
2013-09-13,BULL,longbyungi,266909.36730651313,42761.13534020688,-1.0045139713022122,0.027136367352742496,0.8397480778190235,14.289999961853027,1.3995801296983725
2013-09-16,BULL,longbyungi,274747.70708733617,274747.70708733617,0.0,2.936704642449528,0.8474576362508314,14.15999984741211,1.4124293937513857
2013-09-17,BULL,longbyungi,274448.8323214285,45472.849033816776,-0.10878153236512089,-0.10878153236512089,0.8344923438456141,14.380000114440918,1.3908205730760235
2013-09-18,BULL,longbyungi,276449.42632995616,47695.25184270827,0.0,0.7289497250200005,0.8258775100160418,14.529999732971191,1.376462516693403
2013-09-19,BULL,longbyungi,277360.3731973762,277360.3731973762,0.0,0.32951664234339706,0.883002197591211,13.59000015258789,1.471670329318685
2013-09-20,BULL,longbyungi,269844.7265783956,24448.175860001356,-2.7097045379414375,-2.7097045379414375,0.9118541139162535,13.15999984741211,1.5197568565270891
2013-09-23,BULL,longbyungi,270493.25080583896,270493.25080583896,-2.475884464811573,0.24033237027329957,0.9146341543194795,13.119999885559082,1.5243902571991326
2013-09-24,BULL,longbyungi,268760.5188499439,43664.53560744968,-3.1006067118724556,-0.640582325338257,0.8385743988902989,14.3100004196167,1.3976239981504983
2013-09-25,BULL,longbyungi,269884.13319037505,269884.13319037505,-2.6954968082916753,0.4180726935783641,0.8522727318908557,14.079999923706055,1.4204545531514263
2013-09-26,BULL,longbyungi,269884.13319037505,269884.13319037505,-2.6954968082916753,0.0,0.8565310352573593,14.010000228881836,1.4275517254289323
2013-09-27,BULL,longbyungi,269884.13319037505,269884.13319037505,-2.6954968082916753,0.0,0.8534850385393616,14.0600004196167,1.4224750642322694
2013-09-30,BULL,longbyungi,272871.3707620359,60400.97728524229,-1.6184728855069164,1.1068592793314291,0.7761966345660057,15.460000038146973,1.2936610576100096
2013-10-01,BEAR,yangbyungi,274540.18850459706,135386.90501773934,-1.0167943820771574,0.6115767066001476,0.7228915496529372,16.600000381469727,1.2048192494215622
2013-10-02,BULL,longbyungi,272471.07315105334,61764.88796047625,-1.762796894869878,-0.7536657437346661,0.7722007740963399,15.539999961853027,1.2870012901605665
2013-10-03,BULL,longbyungi,267574.2096771244,75082.71971557642,-3.528320721319389,-1.7972048985964162,0.7228915496529372,16.600000381469727,1.2048192494215622
2013-10-04,BULL,longbyungi,268577.2824431036,85807.48505876207,-3.1666710904020623,0.37487647527376655,0.6791171447757484,17.670000076293945,1.1318619079595806
2013-10-07,BULL,longbyungi,262813.9587156385,74798.14926153613,-5.244590030669638,-2.145871637034691,0.7168458879374554,16.739999771118164,1.1947431465624256
2013-10-08,BULL,longbyungi,263030.6353668497,263030.6353668497,-5.166469047230882,0.0824448793626198,0.6182380264984872,19.40999984741211,1.030396710830812
2013-10-09,BEAR,yangbyungi,263030.6353668497,263030.6353668497,-5.166469047230882,0.0,0.5899704970490485,20.34000015258789,0.9832841617484142
2013-10-10,NEUTRAL,longbyungi,266392.70919656847,101991.47399079712,-3.954300996344162,1.2782061774019748,0.6122448860432198,19.600000381469727,1.0204081434053665
2013-10-11,BEAR,yangbyungi,265056.7524301913,129650.0502377869,-4.435969214113122,-0.5014989976288575,0.7281553600317398,16.479999542236328,1.2135922667195662
2013-10-14,BEAR,yangbyungi,265696.02343799715,121636.82700669227,-4.205485313173563,0.24118269085569022,0.7633587656591106,15.720000267028809,1.272264609431851
2013-10-15,BEAR,yangbyungi,265751.1630031833,265751.1630031833,-4.185605196720543,0.020752875587937147,0.7467330571179119,16.06999969482422,1.2445550951965199
2013-10-16,BEAR,yangbyungi,266445.04306351236,146120.41340613383,-3.9354324513027117,0.2611014200230466,0.643086821978953,18.65999984741211,1.0718113699649217
2013-10-17,BEAR,yangbyungi,267649.8310599796,113451.79834873014,-3.5010560540623237,0.45217129304224724,0.8157715818409778,14.710000038146973,1.3596193030682964
2013-10-18,BULL,longbyungi,269217.84611517284,269217.84611517284,-2.9357211300004127,0.5858457107868809,0.890207745363855,13.479999542236328,1.4836795756064252
2013-10-21,BULL,longbyungi,269217.84611517284,269217.84611517284,-2.9357211300004127,0.0,0.9202454014650748,13.039999961853027,1.5337423357751248
2013-10-22,BULL,longbyungi,269217.84611517284,269217.84611517284,-2.9357211300004127,0.0,0.9118541139162535,13.15999984741211,1.5197568565270891
2013-10-23,BULL,longbyungi,269217.84611517284,269217.84611517284,-2.9357211300004127,0.0,0.9002250614164832,13.329999923706055,1.5003751023608054
2013-10-24,BULL,longbyungi,267087.38377391605,28486.539482107823,-3.7038417943538238,-0.7913525689323575,0.8941877743501405,13.420000076293945,1.4903129572502343
2013-10-25,BULL,longbyungi,269083.35684821487,269083.35684821487,-2.9842101284134115,0.7473108785955862,0.909090922226919,13.199999809265137,1.5151515370448652
2013-10-28,BULL,longbyungi,270282.91041345673,22406.485607674374,-2.5517209622742287,0.44579255264698414,0.9167303178088658,13.09000015258789,1.5278838630147764
2013-10-29,BULL,longbyungi,276848.84101347893,26825.16202448253,-0.18442871921479087,2.429280708121051,0.9015777326583717,13.3100004196167,1.5026295544306196
2013-10-30,BULL,longbyungi,277962.5051726287,277962.5051726287,0.0,0.4022643385729552,0.8948545963120041,13.40999984741211,1.4914243271866736
2013-10-31,BULL,longbyungi,277607.4468831953,33599.85643354463,-0.1277360373525438,-0.1277360373525438,0.8791209036892316,13.649999618530273,1.4652015061487194
2013-11-01,BULL,longbyungi,279358.3222532666,279358.3222532666,0.0,0.6307018740775883,0.8727272727272727,13.75,1.4545454545454546
2013-11-04,BULL,longbyungi,279358.3222532666,279358.3222532666,0.0,0.0,0.9036144760008356,13.279999732971191,1.5060241266680594
2013-11-05,BULL,longbyungi,278789.42958063737,20093.064100310585,-0.20364264362722206,-0.20364264362722206,0.9280742240351294,12.930000305175781,1.5467903733918824
2013-11-06,BULL,longbyungi,282362.0750969596,282362.0750969596,0.0,1.2814852850397962,0.9042953719703413,13.270000457763672,1.5071589532839023
2013-11-07,BULL,longbyungi,282362.0750969596,282362.0750969596,0.0,0.0,0.9471191734601847,12.670000076293945,1.5785319557669746
2013-11-08,BULL,longbyungi,287607.836657595,38771.49721540045,0.0,1.8578137870796096,0.8626887226193999,13.90999984741211,1.437814537699
2013-11-11,BULL,longbyungi,285014.6505925944,285014.6505925944,-0.9016395711386238,-0.9016395711386238,0.9302325856477186,12.899999618530273,1.5503876427461978
2013-11-12,BULL,longbyungi,287830.9063040843,12055.681717970234,0.0,0.9881091044388057,0.9577015367704629,12.529999732971191,1.5961692279507715
2013-11-13,BULL,longbyungi,290817.93890550215,18189.21243856201,0.0,1.0377734065368793,0.9360374637797163,12.819999694824219,1.5600624396328606
2013-11-14,BULL,longbyungi,290401.1289052698,290401.1289052698,-0.1433233458022043,-0.1433233458022043,0.9584664186301032,12.520000457763672,1.597444031050172
2013-11-15,BULL,longbyungi,289851.06540872314,8686.207393309276,-0.33246693804992455,-0.18941506826100074,0.9700889337928753,12.369999885559082,1.6168148896547923
2013-11-18,BULL,longbyungi,290704.01649662363,290704.01649662363,-0.039173102356493406,0.2942721934444892,0.9844134875370252,12.1899995803833,1.6406891458950421
2013-11-19,BULL,longbyungi,290704.01649662363,290704.01649662363,-0.039173102356493406,0.0,0.9160305076764956,13.100000381469727,1.5267175127941595
2013-11-20,BULL,longbyungi,290704.01649662363,290704.01649662363,-0.039173102356493406,0.0,0.8961911644747708,13.390000343322754,1.4936519407912847
2013-11-21,BULL,longbyungi,297480.767771336,30372.054013918678,0.0,2.3311515803535743,0.8955224135533352,13.399999618530273,1.4925373559222253
2013-11-22,BULL,longbyungi,296281.6136499697,296281.6136499697,-0.4031030746458497,-0.4031030746458497,0.9478673100026125,12.65999984741211,1.5797788500043541
2013-11-25,BULL,longbyungi,296281.6136499697,296281.6136499697,-0.4031030746458497,0.0,0.978792803912896,12.260000228881836,1.6313213398548267
2013-11-26,BULL,longbyungi,294608.94805387355,18300.42722277838,-0.9653799601828217,-0.5645526144839486,0.9382329973253125,12.789999961853027,1.5637216622088543
2013-11-27,BULL,longbyungi,293607.28659878985,18436.395142814203,-1.3020946535688638,-0.33999695586317547,0.9367681191972251,12.8100004196167,1.561280198662042
2013-11-29,BULL,longbyungi,294292.86151966365,294292.86151966365,-1.0716344036475034,0.23350064939315907,0.9244992621881493,12.979999542236328,1.5408321036469155
2013-12-02,BULL,longbyungi,294292.86151966365,294292.86151966365,-1.0716344036475034,0.0,0.8759124209537983,13.699999809265137,1.4598540349229971
2013-12-03,BULL,longbyungi,294594.5945438,46118.97172058042,-0.9702049813702707,0.10252814919744502,0.843288853550738,14.229999542236328,1.4054814225845633
2013-12-04,BULL,longbyungi,293350.53909735614,293350.53909735614,-1.3884019141548798,-0.4222940507005446,0.8247422572297525,14.550000190734863,1.3745704287162541
2013-12-05,BULL,longbyungi,290841.4881893918,53880.708155620145,-2.2318348953057843,-0.8553080951154035,0.816326541204213,14.699999809265137,1.360544235340355
2013-12-06,BULL,longbyungi,301346.0175063247,301346.0175063247,0.0,3.6117712718112926,0.7957559721957136,15.079999923706055,1.3262599536595228
2013-12-09,BULL,longbyungi,301346.0175063247,301346.0175063247,0.0,0.0,0.8701957964608654,13.789999961853027,1.4503263274347757
2013-12-10,BULL,longbyungi,301346.0175063247,301346.0175063247,0.0,0.0,0.8895478282877197,13.489999771118164,1.4825797138128662
2013-12-11,BEAR,yangbyungi,301346.0175063247,301346.0175063247,0.0,0.0,0.8626887226193999,13.90999984741211,1.437814537699
2013-12-12,BEAR,yangbyungi,301346.0175063247,301346.0175063247,0.0,0.0,0.7782101128811466,15.420000076293945,1.297016854801911
2013-12-13,BEAR,yangbyungi,301346.0175063247,301346.0175063247,0.0,0.0,0.7722007740963399,15.539999961853027,1.2870012901605665
2013-12-16,BEAR,yangbyungi,301715.5504228027,140730.12218328752,0.0,0.12262744320827856,0.7614213087388637,15.760000228881836,1.269035514564773
2013-12-17,BEAR,yangbyungi,303951.47069199523,143546.21972546796,0.0,0.7410689525479519,0.7485963497180087,16.030000686645508,1.2476605828633478
2013-12-18,BEAR,yangbyungi,304447.04688113654,146539.69721415933,0.0,0.16304451102442385,0.7402838172578702,16.209999084472656,1.2338063620964503
2013-12-19,BULL,longbyungi,304064.49497723987,304064.49497723987,-0.12565466074171416,-0.12565466074171416,0.8695652053727246,13.800000190734863,1.4492753422878744
2013-12-20,BULL,longbyungi,306505.85877674527,46200.60535927903,0.0,0.8029098562422288,0.8480565599652229,14.149999618530273,1.4134275999420383
2013-12-23,BULL,longbyungi,311040.05365978216,311040.05365978216,0.0,1.4793175246739843,0.8701957964608654,13.789999961853027,1.4503263274347757
2013-12-24,BULL,longbyungi,311040.05365978216,311040.05365978216,0.0,0.0,0.9202454014650748,13.039999961853027,1.5337423357751248
2013-12-26,BULL,longbyungi,311040.05365978216,311040.05365978216,0.0,0.0,0.9615384968074834,12.479999542236328,1.6025641613458057
2013-12-27,BULL,longbyungi,311040.05365978216,311040.05365978216,0.0,0.0,0.9732360157544213,12.329999923706055,1.622060026257369
2013-12-30,BULL,longbyungi,310044.69226334104,11483.020554630319,-0.3200106818171622,-0.3200106818171622,0.9630818590097385,12.460000038146973,1.6051364316828975
2013-12-31,BULL,longbyungi,312568.33636439836,35869.14587085351,0.0,0.8139613946088309,0.8849557248272714,13.5600004196167,1.4749262080454524
2014-01-02,BULL,longbyungi,307126.1038681768,307126.1038681768,-1.7411336540105848,-1.7411336540105848,0.8746355514903141,13.720000267028809,1.4577259191505236
2014-01-03,BULL,longbyungi,307126.1038681768,307126.1038681768,-1.7411336540105848,0.0,0.843288853550738,14.229999542236328,1.4054814225845633
2014-01-06,BULL,longbyungi,307126.1038681768,307126.1038681768,-1.7411336540105848,0.0,0.8720930087495459,13.760000228881836,1.4534883479159098
2014-01-07,BULL,longbyungi,306667.23868415225,35132.51017522777,-1.8879384101678442,-0.14940611632983103,0.8856088436223998,13.550000190734863,1.4760147393706664
2014-01-08,BULL,longbyungi,314049.91053141776,22260.02021040133,0.0,2.4073885032333653,0.9287925641748258,12.920000076293945,1.5479876069580432
2014-01-09,BULL,longbyungi,316723.711208634,316723.711208634,0.0,0.8513935484623536,0.9324009406919052,12.869999885559082,1.554001567819842
2014-01-10,BULL,longbyungi,315607.6548249672,21868.440977983526,-0.3523753808667762,-0.3523753808667762,0.9309542032879937,12.890000343322754,1.551590338813323
2014-01-13,BULL,longbyungi,313852.17912664707,313852.17912664707,-0.9066362827806707,-0.5562208873842733,0.9884678468399091,12.140000343322754,1.6474464113998486
2014-01-14,BULL,longbyungi,327252.3773208492,30250.80674340151,0.0,4.269589024836695,0.9036144760008356,13.279999732971191,1.5060241266680594
2014-01-15,BULL,longbyungi,329719.0818197607,7532.051365412131,0.0,0.7537621327936117,0.9771987183176065,12.279999732971191,1.6286645305293443
2014-01-16,BULL,longbyungi,328641.3835535106,328641.3835535106,-0.3268534718409821,-0.3268534718409821,0.9771987183176065,12.279999732971191,1.6286645305293443
2014-01-17,BULL,longbyungi,322133.69739175786,13901.02547794237,-2.300559732890839,-1.9801785433675057,0.9577015367704629,12.529999732971191,1.5961692279507715
2014-01-21,BULL,longbyungi,325850.69969620643,325850.69969620643,-1.173235744259682,1.153869444440092,0.9646302576185664,12.4399995803833,1.607717096030944
2014-01-22,BULL,longbyungi,331338.2103100377,22027.20077434799,0.0,1.6840567225871572,0.9324009406919052,12.869999885559082,1.554001567819842
2014-01-23,BULL,longbyungi,322324.8861953094,322324.8861953094,-2.7202791088581146,-2.7202791088581146,0.9345794281459888,12.84000015258789,1.5576323802433147
2014-01-24,BULL,longbyungi,322324.8861953094,322324.8861953094,-2.7202791088581146,0.0,0.8714596660186945,13.770000457763672,1.4524327766978242
2014-01-27,BEAR,yangbyungi,322324.8861953094,322324.8861953094,-2.7202791088581146,0.0,0.6615215217067637,18.139999389648438,1.1025358695112728
2014-01-28,BEAR,yangbyungi,322922.5060335846,166898.42051319111,-2.53991360325706,0.18540915202962527,0.6888633724135417,17.420000076293945,1.1481056206892362
2014-01-29,BEAR,yangbyungi,317984.148247135,191809.44564099296,-4.030341701431639,-1.5292702410577785,0.7594936617176,15.800000190734863,1.2658227695293334
2014-01-30,BEAR,yangbyungi,320663.01654806733,204294.1091038739,-3.22184204229915,0.8424534102405401,0.6916426360898716,17.350000381469727,1.1527377268164527
2014-01-31,BULL,longbyungi,316873.2060371701,97013.29556770585,-4.36563119579011,-1.181867042758633,0.6940427625555161,17.290000915527344,1.1567379375925269
2014-02-03,NEUTRAL,longbyungi,316187.57241978537,316187.57241978537,-4.572559825223809,-0.21637475315735566,0.6518196686289944,18.40999984741211,1.0863661143816574
2014-02-04,BEAR,yangbyungi,316187.57241978537,316187.57241978537,-4.572559825223809,0.0,0.5597014785954832,21.440000534057617,0.9328357976591388
2014-02-05,BEAR,yangbyungi,315297.24507961184,211705.3239255831,-4.841266334907801,-0.28158201581417464,0.6279434650305455,19.110000610351562,1.046572441717576
2014-02-06,BEAR,yangbyungi,318845.3816466206,183481.22706963835,-3.7704159299126516,1.1253306593633106,0.6015037363954421,19.950000762939453,1.0025062273257368
2014-02-07,BEAR,yangbyungi,323397.0087494998,164288.47871755293,-2.396705635944374,1.42753427362603,0.6964596818812502,17.229999542236328,1.1607661364687503
2014-02-10,BULL,longbyungi,323709.3073582102,69352.10341974982,-2.30245190999524,0.0965681809853347,0.7848266860653212,15.289999961853027,1.3080444767755355
2014-02-11,BULL,longbyungi,329076.8535066641,69373.93108717006,-0.6824920075646057,1.6581377261773556,0.7863695819144355,15.260000228881836,1.3106159698573925
2014-02-12,BULL,longbyungi,331956.6340148996,57603.35754733556,0.0,0.8751088013478903,0.8270158380917365,14.510000228881836,1.3783597301528943
2014-02-13,BULL,longbyungi,337322.7478975057,52580.41803642933,0.0,1.616510511540259,0.8391608279680262,14.300000190734863,1.3986013799467103
